Last Activity Date,部署,Display Name,Meeting Created Count の合計,Read Count の合計,Receive Count の合計,Meeting Interacted Count の合計,Report Period の合計
2022/12/23 0:00,その他,ユーザー5100,55,10866,10503,15,180
2022/12/22 0:00,その他,ユーザー6940,55,995,39944,236,180
2022/12/24 0:00,その他,ユーザー7530,55,11788,19746,450,180
2022/12/23 0:00,部署 A,ユーザー0431,54,1396,22094,17,180
2022/12/23 0:00,その他,ユーザー2630,54,7944,7348,46,180
2022/12/22 0:00,その他,ユーザー5474,54,913,927,9,180
2022/12/23 0:00,部署 A,ユーザー0515,53,13034,13043,9,180
2022/12/23 0:00,部署 A,ユーザー0990,53,4205,4901,42,180
2022/12/23 0:00,その他,ユーザー2004,53,8992,12975,120,180
2022/12/23 0:00,その他,ユーザー5958,53,3508,3843,10,180
2022/12/23 0:00,その他,ユーザー6562,53,3026,2956,76,180
2022/12/24 0:00,その他,ユーザー7715,53,7037,6603,6,180
2022/11/16 0:00,部署 A,ユーザー1483,52,1446,6072,54,180
2022/12/23 0:00,その他,ユーザー1773,52,9769,7857,3,180
2022/12/23 0:00,その他,ユーザー5723,52,3095,2484,19,180
2022/12/23 0:00,その他,ユーザー4018,51,5974,5534,12,180
2022/12/23 0:00,その他,ユーザー4584,51,20245,20339,86,180
2022/12/23 0:00,その他,ユーザー7397,51,18866,18407,141,180
2022/12/23 0:00,部署 A,ユーザー0347,50,1104,1288,8,180
2022/12/24 0:00,部署 A,ユーザー0695,50,5452,5315,26,180
2022/12/23 0:00,その他,ユーザー3694,50,4451,6608,369,180
2022/12/23 0:00,その他,ユーザー6459,50,6596,7869,189,180
2022/12/23 0:00,その他,ユーザー6496,50,1067,1199,3,180
2022/12/23 0:00,部署 A,ユーザー0640,49,4879,5964,16,180
2022/12/23 0:00,その他,ユーザー3590,49,1371,1554,26,180
2022/12/23 0:00,その他,ユーザー4248,49,11985,13286,7,180
2022/12/24 0:00,その他,ユーザー4779,49,11365,10155,217,180
2022/12/24 0:00,その他,ユーザー5330,49,7108,6717,8,180
2022/12/24 0:00,部署 A,ユーザー0357,48,6766,8857,123,180
2022/12/23 0:00,その他,ユーザー2476,48,4382,4344,85,180
2022/12/23 0:00,その他,ユーザー4198,48,8734,8319,9,180
2022/12/23 0:00,その他,ユーザー4575,48,3722,3544,17,180
2022/12/23 0:00,その他,ユーザー5077,48,737,691,23,180
2022/12/23 0:00,その他,ユーザー5246,48,1190,1201,24,180
2022/12/24 0:00,その他,ユーザー5527,48,2561,3615,15,180
2022/12/23 0:00,その他,ユーザー5695,48,3922,3772,5,180
2022/12/23 0:00,部署 A,ユーザー0836,47,6732,6966,4,180
2022/12/23 0:00,部署 A,ユーザー1001,47,3248,2467,6,180
2022/12/23 0:00,その他,ユーザー2684,47,8777,22866,11,180
2022/12/21 0:00,その他,ユーザー4079,47,16649,16602,48,180
2022/12/23 0:00,その他,ユーザー5225,47,3849,4885,23,180
2022/12/24 0:00,その他,ユーザー6042,47,15695,13583,54,180
2022/12/24 0:00,その他,ユーザー6300,47,4271,5677,6,180
2022/12/24 0:00,その他,ユーザー6800,47,15702,15301,41,180
2022/12/23 0:00,その他,ユーザー6953,47,2958,2652,83,180
2022/12/24 0:00,その他,ユーザー7933,47,4144,5040,5,180
2022/12/23 0:00,その他,ユーザー3322,46,1002,4268,6,180
2022/12/24 0:00,その他,ユーザー5414,46,5078,19027,86,180
2022/12/23 0:00,その他,ユーザー6772,46,11223,9516,8,180
2022/12/23 0:00,その他,ユーザー6843,46,3502,3330,22,180
2022/12/23 0:00,その他,ユーザー7764,46,1788,1395,139,180
2022/12/23 0:00,部署 A,ユーザー0718,45,2421,2374,84,180
2022/12/23 0:00,部署 A,ユーザー0839,45,5089,4777,110,180
2022/12/24 0:00,その他,ユーザー2841,45,6396,6085,19,180
2022/12/23 0:00,その他,ユーザー3186,45,8949,11444,39,180
2022/12/23 0:00,その他,ユーザー3828,45,4066,4241,13,180
2022/12/23 0:00,その他,ユーザー4789,45,3860,4374,99,180
2022/12/23 0:00,その他,ユーザー5432,45,324,283,0,180
2022/12/23 0:00,その他,ユーザー5995,45,1935,1739,7,180
2022/12/23 0:00,その他,ユーザー6133,45,10100,10586,87,180
2022/12/23 0:00,その他,ユーザー7801,45,373,414,0,180
2022/12/23 0:00,部署 A,ユーザー0619,44,3068,3234,10,180
2022/12/24 0:00,その他,ユーザー1875,44,23096,21643,239,180
2022/12/23 0:00,その他,ユーザー2439,44,947,964,62,180
2022/12/24 0:00,その他,ユーザー2621,44,2630,4353,161,180
2022/12/23 0:00,その他,ユーザー2882,44,6556,6738,29,180
2022/12/24 0:00,その他,ユーザー3304,44,29602,29429,6,180
2022/12/23 0:00,その他,ユーザー3745,44,4005,9108,10,180
2022/12/24 0:00,その他,ユーザー3891,44,6453,9732,50,180
2022/12/23 0:00,その他,ユーザー5950,44,3675,4988,36,180
2022/12/23 0:00,その他,ユーザー6687,44,2900,2668,11,180
2022/12/16 0:00,その他,ユーザー6935,44,7206,6644,7,180
2022/12/23 0:00,その他,ユーザー7512,44,1830,3048,13,180
2022/12/24 0:00,その他,ユーザー7723,44,2008,1878,2,180
2022/12/23 0:00,部署 A,ユーザー1712,43,5069,4898,14,180
2022/12/23 0:00,その他,ユーザー4674,43,4886,17078,257,180
2022/12/23 0:00,その他,ユーザー4981,43,4491,4401,87,180
2022/12/23 0:00,その他,ユーザー5558,43,5229,4963,10,180
2022/12/24 0:00,その他,ユーザー3639,42,6923,6065,8,180
2022/12/23 0:00,その他,ユーザー3677,42,1485,5145,35,180
2022/12/23 0:00,その他,ユーザー5011,42,4285,4547,190,180
2022/12/23 0:00,その他,ユーザー6502,42,16953,17114,19,180
2022/12/23 0:00,その他,ユーザー6528,42,6839,6765,37,180
2022/12/23 0:00,部署 A,ユーザー1366,41,7730,7485,103,180
2022/12/23 0:00,部署 A,ユーザー1408,41,25521,34030,10,180
2022/12/23 0:00,その他,ユーザー1816,41,5523,18715,15,180
2022/12/23 0:00,その他,ユーザー2726,41,5253,5100,119,180
2022/12/23 0:00,その他,ユーザー3077,41,4509,4869,8,180
2022/12/23 0:00,その他,ユーザー3650,41,1957,1844,12,180
2022/12/23 0:00,その他,ユーザー5397,41,289,279,32,180
2022/12/23 0:00,その他,ユーザー5657,41,3274,3032,0,180
2022/12/23 0:00,その他,ユーザー6388,41,5058,5066,4,180
2022/12/23 0:00,その他,ユーザー2807,40,2398,2383,6,180
2022/12/23 0:00,その他,ユーザー2894,40,5167,12672,34,180
2022/12/23 0:00,その他,ユーザー3128,40,10930,11101,11,180
2022/12/24 0:00,その他,ユーザー3668,40,7782,4990,99,180
2022/12/23 0:00,その他,ユーザー5961,40,4828,10133,82,180
2022/12/22 0:00,その他,ユーザー6989,40,3263,3587,129,180
2022/12/24 0:00,その他,ユーザー7203,40,22780,19047,352,180
2022/12/23 0:00,部署 A,ユーザー1312,39,2640,2928,0,180
2022/12/23 0:00,部署 A,ユーザー1455,39,5100,4992,34,180
2022/12/23 0:00,その他,ユーザー2025,39,2803,2454,1,180
2022/12/23 0:00,その他,ユーザー2049,39,2582,2541,85,180
2022/12/23 0:00,その他,ユーザー3990,39,3058,2901,2,180
2022/12/23 0:00,その他,ユーザー4602,39,1362,1554,21,180
2022/12/24 0:00,その他,ユーザー5135,39,3644,4115,25,180
2022/12/23 0:00,その他,ユーザー5310,39,3672,3439,18,180
2022/12/23 0:00,その他,ユーザー7668,39,3769,4177,15,180
2022/12/23 0:00,部署 A,ユーザー0124,38,4111,3969,21,180
2022/12/24 0:00,部署 A,ユーザー1498,38,5478,5394,0,180
2022/12/23 0:00,部署 A,ユーザー1501,38,4243,3934,13,180
2022/12/23 0:00,その他,ユーザー2107,38,7245,7044,12,180
2022/12/23 0:00,その他,ユーザー4688,38,3868,3737,17,180
2022/12/22 0:00,その他,ユーザー6073,38,687,3348,81,180
2022/12/23 0:00,その他,ユーザー3041,37,4437,3727,31,180
2022/12/23 0:00,その他,ユーザー3900,37,1030,988,4,180
2022/12/23 0:00,その他,ユーザー4186,37,1923,1893,6,180
2022/12/23 0:00,その他,ユーザー4987,37,4717,6621,4,180
2022/12/24 0:00,その他,ユーザー6847,37,2901,2494,17,180
2022/12/24 0:00,部署 A,ユーザー0708,36,10884,14359,11,180
2022/12/24 0:00,その他,ユーザー2833,36,11322,10493,450,180
2022/12/23 0:00,その他,ユーザー4350,36,2108,2325,2,180
2022/12/23 0:00,その他,ユーザー4957,36,13266,13443,490,180
2022/12/23 0:00,部署 A,ユーザー0537,35,447,425,0,180
2022/12/23 0:00,部署 A,ユーザー1092,35,2601,3129,24,180
2022/12/23 0:00,部署 A,ユーザー1723,35,733,739,0,180
2022/12/23 0:00,その他,ユーザー2678,35,10838,11448,214,180
2022/12/24 0:00,その他,ユーザー2955,35,3759,8585,96,180
2022/12/23 0:00,その他,ユーザー3387,35,5372,6539,12,180
2022/12/23 0:00,その他,ユーザー3755,35,25826,22812,31,180
2022/12/23 0:00,その他,ユーザー5110,35,12106,11871,137,180
2022/12/23 0:00,その他,ユーザー6514,35,1893,1849,5,180
2022/12/23 0:00,その他,ユーザー6622,35,7590,7814,1,180
2022/12/23 0:00,部署 A,ユーザー0572,34,9026,8873,3,180
2022/12/23 0:00,部署 A,ユーザー0788,34,5644,23983,27,180
2022/12/22 0:00,部署 A,ユーザー1649,34,3187,4172,10,180
2022/12/19 0:00,その他,ユーザー2441,34,232,12645,2,180
2022/12/22 0:00,その他,ユーザー2694,34,1088,1719,47,180
2022/12/23 0:00,その他,ユーザー3153,34,11497,11374,58,180
2022/12/23 0:00,その他,ユーザー3278,34,6279,6862,21,180
2022/12/23 0:00,その他,ユーザー3758,34,682,669,20,180
2022/12/24 0:00,その他,ユーザー4712,34,2251,4816,1,180
2022/11/30 0:00,その他,ユーザー4802,34,1455,9586,9,180
2022/12/23 0:00,その他,ユーザー5058,34,3042,2928,4,180
2022/12/24 0:00,その他,ユーザー5092,34,12093,18403,24,180
2022/12/23 0:00,その他,ユーザー6515,34,2914,2512,13,180
2022/12/23 0:00,その他,ユーザー7144,34,18625,22011,285,180
2022/12/23 0:00,その他,ユーザー7289,34,2910,2746,33,180
2022/12/24 0:00,部署 A,ユーザー0521,33,3839,3667,14,180
2022/12/24 0:00,その他,ユーザー2151,33,1997,2178,15,180
2022/12/23 0:00,その他,ユーザー2275,33,7827,7103,32,180
2022/12/23 0:00,その他,ユーザー2769,33,3685,3181,10,180
2022/12/23 0:00,その他,ユーザー4826,33,11762,23690,261,180
2022/12/23 0:00,その他,ユーザー5704,33,12263,11860,6,180
2022/12/24 0:00,その他,ユーザー5798,33,4145,7213,19,180
2022/12/23 0:00,その他,ユーザー6304,33,3300,4657,16,180
2022/12/23 0:00,その他,ユーザー6308,33,2861,6930,7,180
2022/12/23 0:00,その他,ユーザー6503,33,7054,12682,171,180
2022/12/23 0:00,その他,ユーザー6616,33,1327,1450,17,180
2022/12/23 0:00,その他,ユーザー6764,33,4653,4623,5,180
2022/12/23 0:00,その他,ユーザー6805,33,2295,2462,6,180
2022/12/23 0:00,その他,ユーザー7039,33,15118,15811,28,180
2022/12/23 0:00,その他,ユーザー7435,33,1755,1525,211,180
2022/12/23 0:00,その他,ユーザー2017,32,538,573,67,180
2022/12/23 0:00,その他,ユーザー2129,32,2139,2240,12,180
2022/12/23 0:00,その他,ユーザー3157,32,1350,1662,21,180
2022/12/23 0:00,その他,ユーザー7207,32,2040,2249,102,180
2022/11/24 0:00,その他,ユーザー7609,32,16513,19956,18,180
2022/12/24 0:00,部署 A,ユーザー0721,31,11433,11224,78,180
2022/12/22 0:00,部署 A,ユーザー0809,31,3348,3625,20,180
2022/12/24 0:00,部署 A,ユーザー1204,31,2434,2500,0,180
2022/12/23 0:00,部署 A,ユーザー1695,31,3322,5770,10,180
2022/12/24 0:00,その他,ユーザー2624,31,1873,2943,31,180
2022/12/23 0:00,その他,ユーザー2954,31,7419,11715,22,180
2022/12/23 0:00,その他,ユーザー3640,31,5036,4845,9,180
2022/12/23 0:00,その他,ユーザー4051,31,3765,29155,29,180
2022/12/21 0:00,その他,ユーザー4096,31,79,70,3,180
2022/12/23 0:00,その他,ユーザー4806,31,2484,2375,1,180
2022/12/23 0:00,その他,ユーザー5564,31,4835,5340,115,180
2022/12/23 0:00,その他,ユーザー6000,31,4083,4198,295,180
2022/12/24 0:00,その他,ユーザー6495,31,9673,9303,98,180
2022/12/23 0:00,部署 A,ユーザー0334,30,3042,2890,40,180
2022/12/23 0:00,部署 A,ユーザー0795,30,4353,5732,90,180
2022/12/23 0:00,部署 A,ユーザー1388,30,3741,3627,8,180
2022/12/23 0:00,その他,ユーザー2288,30,2452,2382,5,180
2022/12/23 0:00,その他,ユーザー3280,30,7869,7841,74,180
2022/12/23 0:00,その他,ユーザー4145,30,1185,548,13,180
2022/12/23 0:00,その他,ユーザー4472,30,4849,4594,2,180
2022/12/23 0:00,その他,ユーザー4676,30,12149,11634,14,180
2022/12/23 0:00,その他,ユーザー4788,30,4048,3754,5,180
2022/12/23 0:00,その他,ユーザー5380,30,3092,2176,2,180
2022/12/23 0:00,その他,ユーザー6098,30,4151,4290,6,180
2022/12/24 0:00,その他,ユーザー6439,30,1785,5799,8,180
2022/12/23 0:00,その他,ユーザー6893,30,5025,6698,355,180
2022/12/23 0:00,部署 A,ユーザー1306,29,3480,3301,5,180
2022/12/24 0:00,部署 A,ユーザー1560,29,15321,15186,7,180
2022/12/23 0:00,その他,ユーザー2186,29,2485,2515,25,180
2022/12/23 0:00,その他,ユーザー2345,29,4928,4813,9,180
2022/12/23 0:00,その他,ユーザー2567,29,1312,1281,7,180
2022/12/24 0:00,その他,ユーザー3361,29,7314,15061,32,180
2022/12/23 0:00,その他,ユーザー4913,29,1489,1446,12,180
2022/12/23 0:00,その他,ユーザー7635,29,4305,4280,3,180
2022/12/23 0:00,部署 A,ユーザー0170,28,265,244,1,180
2022/12/24 0:00,部署 A,ユーザー0451,28,3406,5288,8,180
2022/11/8 0:00,部署 A,ユーザー1375,28,143,249,13,180
2022/12/23 0:00,その他,ユーザー2381,28,731,737,7,180
2022/12/23 0:00,その他,ユーザー3432,28,1614,1443,5,180
2022/12/24 0:00,その他,ユーザー3607,28,3685,3603,31,180
2022/12/23 0:00,その他,ユーザー3941,28,3723,4363,30,180
2022/12/23 0:00,その他,ユーザー5683,28,6563,29775,6,180
2022/12/24 0:00,その他,ユーザー6282,28,3590,3509,35,180
2022/12/23 0:00,その他,ユーザー7484,28,1048,823,26,180
2022/12/22 0:00,部署 A,ユーザー0429,27,11526,12473,4,180
2022/12/23 0:00,部署 A,ユーザー1349,27,3348,3913,143,180
2022/12/23 0:00,部署 A,ユーザー1529,27,1268,1446,15,180
2022/12/23 0:00,部署 A,ユーザー1616,27,7597,9662,14,180
2022/12/24 0:00,その他,ユーザー3976,27,4955,4742,3,180
2022/12/24 0:00,その他,ユーザー5269,27,10733,11073,7,180
2022/12/23 0:00,その他,ユーザー5503,27,3647,3600,30,180
2022/12/23 0:00,その他,ユーザー5569,27,15874,22176,3,180
2022/12/24 0:00,その他,ユーザー6430,27,4903,4387,4,180
2022/12/23 0:00,その他,ユーザー6934,27,1803,1518,68,180
2022/12/23 0:00,部署 A,ユーザー0615,26,2723,2834,12,180
2022/12/24 0:00,部署 A,ユーザー0631,26,3032,2948,39,180
2022/12/24 0:00,部署 A,ユーザー1212,26,3779,5161,2,180
2022/12/24 0:00,部署 A,ユーザー1422,26,2383,2259,106,180
2022/12/23 0:00,その他,ユーザー1888,26,3006,7180,23,180
2022/12/23 0:00,その他,ユーザー1895,26,1557,1487,2,180
2022/12/23 0:00,その他,ユーザー2572,26,2816,6849,3,180
2022/12/23 0:00,その他,ユーザー4626,26,16134,16609,7,180
2022/12/24 0:00,その他,ユーザー6162,26,6362,6973,20,180
2022/12/23 0:00,その他,ユーザー6638,26,1365,1208,4,180
2022/12/23 0:00,部署 A,ユーザー1061,25,636,1241,8,180
2022/12/24 0:00,部署 A,ユーザー1284,25,4753,4600,18,180
2022/12/23 0:00,その他,ユーザー1843,25,259,284,8,180
2022/12/23 0:00,その他,ユーザー2325,25,1066,1028,12,180
2022/12/23 0:00,その他,ユーザー2409,25,3323,3064,11,180
2022/12/23 0:00,その他,ユーザー2836,25,14244,18373,13,180
2022/7/11 0:00,その他,ユーザー3474,25,405,1567,43,180
2022/12/23 0:00,その他,ユーザー3774,25,3247,4065,11,180
2022/12/23 0:00,その他,ユーザー4396,25,10293,11760,6,180
2022/12/23 0:00,その他,ユーザー4417,25,9223,13685,10,180
2022/12/22 0:00,その他,ユーザー5162,25,2341,2913,9,180
2022/12/23 0:00,その他,ユーザー5603,25,1417,1396,19,180
2022/12/24 0:00,その他,ユーザー5693,25,3472,4465,20,180
2022/12/23 0:00,その他,ユーザー5826,25,11978,11613,5,180
2022/12/24 0:00,その他,ユーザー5842,25,12206,10929,12,180
2022/12/23 0:00,その他,ユーザー6575,25,3093,2981,2,180
2022/12/23 0:00,その他,ユーザー7463,25,10026,9177,53,180
2022/12/23 0:00,その他,ユーザー7892,25,1602,1490,4,180
2022/12/24 0:00,部署 A,ユーザー0588,24,12057,15108,349,180
2022/12/23 0:00,部署 A,ユーザー1181,24,6484,6469,4,180
2022/12/23 0:00,部署 A,ユーザー1433,24,1308,1221,1,180
2022/12/23 0:00,その他,ユーザー1961,24,1538,1510,196,180
2022/12/23 0:00,その他,ユーザー2415,24,5550,5581,7,180
2022/12/23 0:00,その他,ユーザー3597,24,4426,4859,21,180
2022/12/23 0:00,その他,ユーザー3651,24,11076,16502,10,180
2022/12/24 0:00,その他,ユーザー4168,24,5490,5556,6,180
2022/12/23 0:00,その他,ユーザー4483,24,2964,2919,11,180
2022/12/23 0:00,その他,ユーザー4723,24,2339,3276,5,180
2022/12/23 0:00,その他,ユーザー5219,24,604,566,1,180
2022/12/24 0:00,その他,ユーザー6081,24,7276,7642,1,180
2022/12/24 0:00,その他,ユーザー6166,24,3444,3421,10,180
2022/12/24 0:00,部署 A,ユーザー0585,23,9629,10931,513,180
2022/12/24 0:00,部署 A,ユーザー0682,23,5034,5263,4,180
2022/12/23 0:00,部署 A,ユーザー1387,23,2409,4113,20,180
2022/12/23 0:00,その他,ユーザー2240,23,4432,4366,175,180
2022/12/23 0:00,その他,ユーザー2584,23,548,557,0,180
2022/12/24 0:00,その他,ユーザー2753,23,3517,3421,79,180
2022/12/23 0:00,その他,ユーザー3649,23,1323,3787,25,180
2022/12/20 0:00,その他,ユーザー4470,23,938,1901,6,180
2022/12/23 0:00,その他,ユーザー4890,23,2434,2605,8,180
2022/12/24 0:00,その他,ユーザー7141,23,16409,15837,129,180
2022/7/23 0:00,その他,ユーザー7701,23,3040,9614,6,180
2022/12/23 0:00,その他,ユーザー7710,23,2619,2534,1,180
2022/12/24 0:00,部署 A,ユーザー0054,22,4560,4501,5,180
2022/12/23 0:00,部署 A,ユーザー1538,22,26359,22354,1,180
2022/12/23 0:00,その他,ユーザー1793,22,9489,16695,50,180
2022/12/22 0:00,その他,ユーザー1872,22,2677,2915,9,180
2022/12/23 0:00,その他,ユーザー3358,22,3796,4279,7,180
2022/12/23 0:00,その他,ユーザー3916,22,15236,22396,200,180
2022/12/23 0:00,その他,ユーザー4264,22,4337,3549,3,180
2022/12/24 0:00,その他,ユーザー4391,22,3366,6269,172,180
2022/12/23 0:00,その他,ユーザー4656,22,3436,24076,4,180
2022/12/23 0:00,その他,ユーザー4870,22,2210,2236,2,180
2022/12/24 0:00,その他,ユーザー5060,22,1115,2874,82,180
2022/12/23 0:00,その他,ユーザー6004,22,1048,1073,7,180
2022/12/23 0:00,その他,ユーザー6217,22,9862,12398,6,180
2022/12/23 0:00,その他,ユーザー6411,22,788,772,32,180
2022/12/23 0:00,その他,ユーザー6437,22,410,529,5,180
2022/12/23 0:00,その他,ユーザー6478,22,3589,3276,1,180
2022/12/24 0:00,その他,ユーザー7014,22,9170,8997,7,180
2022/12/23 0:00,その他,ユーザー7584,22,1520,3635,1,180
2022/12/24 0:00,その他,ユーザー7631,22,1409,1534,3,180
2022/12/23 0:00,その他,ユーザー7906,22,2479,2411,2,180
2022/12/23 0:00,その他,ユーザー2582,21,12516,11409,18,180
2022/12/23 0:00,その他,ユーザー5075,21,9377,11162,28,180
2022/12/23 0:00,その他,ユーザー5949,21,4618,6498,395,180
2022/12/23 0:00,その他,ユーザー6044,21,2342,2335,28,180
2022/12/23 0:00,その他,ユーザー6629,21,922,1447,2,180
2022/12/23 0:00,その他,ユーザー6834,21,1327,1376,3,180
